,Varianta,Varianta cumulata,Procent varianta,Procent cumulat
0,2.1852853446421636,2.1852853446421636,43.705706892843274,43.705706892843274
1,1.2078997621629994,3.393185106805163,24.15799524325999,67.86370213610326
2,0.7912601880889069,4.184445294894069,15.825203761778138,83.6889058978814
3,0.5867073132931793,4.771152608187249,11.734146265863584,95.42305216374498
4,0.3478950108603721,5.119047619047621,6.957900217207443,102.38095238095242
